Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment
16869.0,23,5,805.62,4,3,2,432,Regulars
16870.0,469,1,450.15999999999997,1,1,2,112,Lost Customers
16871.0,22,7,2761.4900000000002,4,3,4,434,VIP / Champions
16872.0,77,6,1213.13,3,3,3,333,VIP / Champions
16873.0,5,17,14547.03,4,4,4,444,VIP / Champions
16874.0,379,1,217.74,2,1,1,211,Lost Customers
16875.0,64,20,4053.2,3,4,4,344,VIP / Champions
16876.0,404,1,136.01,1,1,1,111,Lost Customers
16877.0,12,6,853.72,4,3,3,433,VIP / Champions
16878.0,25,2,0.0,4,2,1,421,New & Potential
16879.0,420,2,-140.95999999999998,1,2,1,121,Lost Customers
16880.0,31,8,1840.86,3,4,3,343,VIP / Champions
16881.0,67,1,432.0,3,1,2,312,New & Potential
16882.0,67,3,705.12,3,2,2,322,New & Potential
16883.0,187,20,2386.64,2,4,4,244,At Risk (Loyal but leaving)
16884.0,38,4,1073.92,3,3,3,333,VIP / Champions
16885.0,15,4,710.74,4,3,2,432,Regulars
16886.0,445,2,0.0,1,2,1,121,Lost Customers
16887.0,35,3,660.72,3,2,2,322,New & Potential
16888.0,401,3,437.15,1,2,2,122,Lost Customers
16889.0,195,6,2530.9,2,3,4,234,At Risk (Loyal but leaving)
16890.0,477,3,285.41,1,2,1,121,Lost Customers
16891.0,2,11,2056.82,4,4,3,443,VIP / Champions
16892.0,1,9,733.4,4,4,2,442,Regulars
16893.0,367,2,401.77,2,2,2,222,Lost Customers
16894.0,502,5,1282.36,1,3,3,133,At Risk (Loyal but leaving)
16895.0,65,5,1121.42,3,3,3,333,VIP / Champions
16896.0,555,1,103.95,1,1,1,111,Lost Customers
16897.0,299,3,213.03,2,2,1,221,Lost Customers
16898.0,26,6,887.67,3,3,3,333,VIP / Champions
16899.0,8,8,1721.02,4,4,3,443,VIP / Champions
16900.0,12,5,187.6900000000001,4,3,1,431,Regulars
16901.0,729,1,204.26,1,1,1,111,Lost Customers
16902.0,116,1,1706.88,2,1,3,213,Lost Customers
16903.0,29,4,1029.98,3,3,3,333,VIP / Champions
16904.0,4,21,5132.37,4,4,4,444,VIP / Champions
16905.0,5,20,5004.5,4,4,4,444,VIP / Champions
16906.0,82,7,1448.8,3,3,3,333,VIP / Champions
16907.0,29,9,1707.9,3,4,3,343,VIP / Champions
16908.0,722,2,153.59,1,2,1,121,Lost Customers
16909.0,64,2,364.14,3,2,2,322,New & Potential
16910.0,4,8,1510.06,4,4,3,443,VIP / Champions
16911.0,627,3,251.35,1,2,1,121,Lost Customers
16912.0,23,18,4433.6,4,4,4,444,VIP / Champions
16913.0,290,3,423.90999999999997,2,2,2,222,Lost Customers
16914.0,36,1,208.46,3,1,1,311,New & Potential
16915.0,9,11,1543.18,4,4,3,443,VIP / Champions
16916.0,24,4,1123.4,4,3,3,433,VIP / Champions
16917.0,277,3,1848.88,2,2,3,223,Lost Customers
16918.0,50,19,3138.06,3,4,4,344,VIP / Champions
16919.0,156,28,5053.81,2,4,4,244,At Risk (Loyal but leaving)
16920.0,411,1,355.45,1,1,2,112,Lost Customers
16921.0,61,3,446.67,3,2,2,322,New & Potential
16922.0,573,1,611.08,1,1,2,112,Lost Customers
16923.0,12,41,12793.380000000001,4,4,4,444,VIP / Champions
16924.0,21,4,739.5,4,3,2,432,Regulars
16925.0,540,1,125.65,1,1,1,111,Lost Customers
16926.0,371,6,1410.4,2,3,3,233,At Risk (Loyal but leaving)
16927.0,116,3,543.05,2,2,2,222,Lost Customers
16928.0,80,33,3993.58,3,4,4,344,VIP / Champions
16929.0,4,7,1295.39,4,3,3,433,VIP / Champions
16930.0,26,3,380.55,3,2,2,322,New & Potential
16931.0,5,23,5233.62,4,4,4,444,VIP / Champions
16932.0,53,3,440.71,3,2,2,322,New & Potential
16933.0,1,16,3099.6,4,4,4,444,VIP / Champions
16934.0,55,7,2090.7400000000002,3,3,3,333,VIP / Champions
16935.0,382,3,535.1,1,2,2,122,Lost Customers
16936.0,26,2,551.17,3,2,2,322,New & Potential
16937.0,499,1,202.1,1,1,1,111,Lost Customers
16938.0,9,10,6209.93,4,4,4,444,VIP / Champions
16939.0,489,3,449.0,1,2,2,122,Lost Customers
16940.0,52,11,6245.41,3,4,4,344,VIP / Champions
16941.0,612,1,33.0,1,1,1,111,Lost Customers
16942.0,13,10,1894.11,4,4,3,443,VIP / Champions
16943.0,212,7,816.73,2,3,2,232,Regulars
16944.0,610,1,101.36,1,1,1,111,Lost Customers
16945.0,22,35,8530.66,4,4,4,444,VIP / Champions
16946.0,383,6,1199.54,1,3,3,133,At Risk (Loyal but leaving)
16947.0,236,10,896.73,2,4,3,243,At Risk (Loyal but leaving)
16948.0,139,7,868.77,2,3,3,233,At Risk (Loyal but leaving)
16949.0,4,7,1161.27,4,3,3,433,VIP / Champions
16950.0,57,12,3725.19,3,4,4,344,VIP / Champions
16951.0,123,4,1262.75,2,3,3,233,At Risk (Loyal but leaving)
16952.0,109,5,798.78,2,3,2,232,Regulars
16953.0,30,1,20.8,3,1,1,311,New & Potential
16954.0,1,21,6037.33,4,4,4,444,VIP / Champions
16955.0,185,9,1261.16,2,4,3,243,At Risk (Loyal but leaving)
16956.0,9,2,292.34,4,2,1,421,New & Potential
16957.0,239,2,416.64,2,2,2,222,Lost Customers
16958.0,435,1,809.44,1,1,2,112,Lost Customers
16959.0,87,1,117.35000000000001,3,1,1,311,New & Potential
16960.0,39,9,2021.98,3,4,3,343,VIP / Champions
16961.0,116,6,773.01,2,3,2,232,Regulars
16962.0,410,1,251.04,1,1,1,111,Lost Customers
16963.0,187,1,110.55000000000001,2,1,1,211,Lost Customers
16964.0,733,2,207.85,1,2,1,121,Lost Customers
16965.0,227,1,201.19,2,1,1,211,Lost Customers
16966.0,8,10,2148.47,4,4,3,443,VIP / Champions
16967.0,189,1,319.02,2,1,1,211,Lost Customers
16968.0,4,2,439.43,4,2,2,422,New & Potential
16969.0,39,3,650.41,3,2,2,322,New & Potential
16970.0,626,1,71.4,1,1,1,111,Lost Customers
16971.0,3,2,232.20999999999998,4,2,1,421,New & Potential
16972.0,383,2,786.25,1,2,2,122,Lost Customers
16973.0,386,1,127.0,1,1,1,111,Lost Customers
16974.0,523,2,365.5,1,2,2,122,Lost Customers
16975.0,414,5,902.4200000000001,1,3,3,133,At Risk (Loyal but leaving)
16976.0,267,1,251.51999999999998,2,1,1,211,Lost Customers
16977.0,395,4,496.0,1,3,2,132,Regulars
16978.0,78,3,768.88,3,2,2,322,New & Potential
16979.0,4,12,2787.09,4,4,4,444,VIP / Champions
16980.0,255,3,1473.3300000000002,2,2,3,223,Lost Customers
16981.0,540,1,-4620.86,1,1,1,111,Lost Customers
16982.0,61,1,384.06,3,1,2,312,New & Potential
16983.0,13,12,3699.17,4,4,4,444,VIP / Champions
16984.0,78,19,10599.42,3,4,4,344,VIP / Champions
16985.0,17,26,10545.76,4,4,4,444,VIP / Champions
16986.0,30,11,4888.75,3,4,4,344,VIP / Champions
16987.0,3,12,2524.0,4,4,4,444,VIP / Champions
16988.0,5,2,382.67,4,2,2,422,New & Potential
16989.0,7,6,1133.25,4,3,3,433,VIP / Champions
16990.0,219,2,344.0,2,2,2,222,Lost Customers
16991.0,421,1,1041.21,1,1,3,113,Lost Customers
16992.0,11,15,5460.1,4,4,4,444,VIP / Champions
16993.0,463,3,1688.15,1,2,3,123,Lost Customers
16994.0,626,1,-779.32,1,1,1,111,Lost Customers
16995.0,372,1,-2.5,2,1,1,211,Lost Customers
16996.0,30,13,2044.16,3,4,3,343,VIP / Champions
16997.0,288,3,702.0,2,2,2,222,Lost Customers
16998.0,150,7,394.02000000000004,2,3,2,232,Regulars
16999.0,23,2,484.82,4,2,2,422,New & Potential
17000.0,396,2,406.3,1,2,2,122,Lost Customers
17001.0,1,19,6640.8,4,4,4,444,VIP / Champions
17002.0,73,8,2565.6,3,4,4,344,VIP / Champions
17003.0,402,4,830.16,1,3,2,132,Regulars
17004.0,46,4,2425.16,3,3,4,334,VIP / Champions
17005.0,471,3,732.41,1,2,2,122,Lost Customers
17006.0,5,8,1636.32,4,4,3,443,VIP / Champions
17007.0,51,8,1107.6,3,4,3,343,VIP / Champions
17008.0,429,1,81.36,1,1,1,111,Lost Customers
17009.0,551,1,242.06,1,1,1,111,Lost Customers
17010.0,17,2,185.46,4,2,1,421,New & Potential
17011.0,30,4,536.7,3,3,2,332,Regulars
17012.0,725,1,384.16,1,1,2,112,Lost Customers
17013.0,603,2,-3224.76,1,2,1,121,Lost Customers
17014.0,8,4,565.58,4,3,2,432,Regulars
17015.0,29,3,1842.56,3,2,3,323,New & Potential
17016.0,577,1,552.4,1,1,2,112,Lost Customers
17017.0,3,41,8087.41,4,4,4,444,VIP / Champions
17018.0,41,6,2287.7,3,3,4,334,VIP / Champions
17019.0,11,13,3951.5,4,4,4,444,VIP / Champions
17020.0,542,2,935.62,1,2,3,123,Lost Customers
17021.0,442,6,1182.22,1,3,3,133,At Risk (Loyal but leaving)
17022.0,31,2,260.0,3,2,1,321,New & Potential
17023.0,417,3,800.18,1,2,2,122,Lost Customers
17024.0,45,3,95.85,3,2,1,321,New & Potential
17025.0,61,5,1510.6399999999999,3,3,3,333,VIP / Champions
17026.0,185,3,208.98,2,2,1,221,Lost Customers
17027.0,79,10,1285.41,3,4,3,343,VIP / Champions
17028.0,581,3,1593.83,1,2,3,123,Lost Customers
17029.0,111,7,2137.3,2,3,3,233,At Risk (Loyal but leaving)
17030.0,64,1,146.87,3,1,1,311,New & Potential
17031.0,12,6,2773.85,4,3,4,434,VIP / Champions
17032.0,442,13,2150.06,1,4,3,143,At Risk (Loyal but leaving)
17033.0,86,4,1332.79,3,3,3,333,VIP / Champions
17034.0,16,7,1239.32,4,3,3,433,VIP / Champions
17035.0,246,5,568.39,2,3,2,232,Regulars
17036.0,383,1,176.9,1,1,1,111,Lost Customers
17037.0,78,2,1253.22,3,2,3,323,New & Potential
17038.0,30,2,743.17,3,2,2,322,New & Potential
17039.0,604,1,1954.99,1,1,3,113,Lost Customers
17040.0,138,2,463.25,2,2,2,222,Lost Customers
17041.0,27,7,1670.48,3,3,3,333,VIP / Champions
17042.0,3,5,1044.3799999999999,4,3,3,433,VIP / Champions
17043.0,32,8,2616.55,3,4,4,344,VIP / Champions
17044.0,9,16,11867.6,4,4,4,444,VIP / Champions
17045.0,113,5,827.6800000000001,2,3,2,232,Regulars
17046.0,157,5,1906.07,2,3,3,233,At Risk (Loyal but leaving)
17047.0,85,6,2289.23,3,3,4,334,VIP / Champions
17048.0,115,11,1991.45,2,4,3,243,At Risk (Loyal but leaving)
17049.0,3,25,9593.78,4,4,4,444,VIP / Champions
17050.0,96,12,4391.66,3,4,4,344,VIP / Champions
17051.0,194,4,714.39,2,3,2,232,Regulars
17052.0,28,1,413.75,3,1,2,312,New & Potential
17053.0,129,2,496.38,2,2,2,222,Lost Customers
17054.0,28,6,1353.83,3,3,3,333,VIP / Champions
17055.0,446,1,239.55,1,1,1,111,Lost Customers
17056.0,738,1,128.60000000000002,1,1,1,111,Lost Customers
17057.0,596,1,294.74,1,1,1,111,Lost Customers
17058.0,82,3,1179.89,3,2,3,323,New & Potential
17059.0,30,10,5584.83,3,4,4,344,VIP / Champions
17060.0,266,1,234.24,2,1,1,211,Lost Customers
17061.0,74,12,5116.13,3,4,4,344,VIP / Champions
17062.0,314,7,1204.32,2,3,3,233,At Risk (Loyal but leaving)
17063.0,9,23,3576.88,4,4,4,444,VIP / Champions
17064.0,59,3,859.35,3,2,3,323,New & Potential
17065.0,143,3,82.35,2,2,1,221,Lost Customers
17066.0,726,1,228.34,1,1,1,111,Lost Customers
17067.0,725,3,454.54,1,2,2,122,Lost Customers
17068.0,12,49,9126.43,4,4,4,444,VIP / Champions
17069.0,28,21,5718.4,3,4,4,344,VIP / Champions
17070.0,114,2,445.32,2,2,2,222,Lost Customers
17071.0,9,20,3738.45,4,4,4,444,VIP / Champions
17072.0,625,1,282.05,1,1,1,111,Lost Customers
17073.0,18,4,1446.09,4,3,3,433,VIP / Champions
17074.0,563,1,203.05,1,1,1,111,Lost Customers
17075.0,18,11,2221.38,4,4,4,444,VIP / Champions
17076.0,36,6,1242.75,3,3,3,333,VIP / Champions
17077.0,578,1,306.0,1,1,1,111,Lost Customers
17078.0,36,2,378.2,3,2,2,322,New & Potential
17079.0,78,1,118.80000000000001,3,1,1,311,New & Potential
17080.0,22,8,955.41,4,4,3,443,VIP / Champions
17081.0,25,6,964.39,4,3,3,433,VIP / Champions
17082.0,33,6,4732.03,3,3,4,334,VIP / Champions
17083.0,109,11,4035.08,2,4,4,244,At Risk (Loyal but leaving)
17084.0,35,4,5199.72,3,3,4,334,VIP / Champions
17085.0,123,32,7757.41,2,4,4,244,At Risk (Loyal but leaving)
17086.0,7,6,2050.08,4,3,3,433,VIP / Champions
17087.0,738,1,221.53,1,1,1,111,Lost Customers
17088.0,28,4,1991.01,3,3,3,333,VIP / Champions
17089.0,386,1,128.45,1,1,1,111,Lost Customers
17090.0,4,15,3055.94,4,4,4,444,VIP / Champions
17091.0,3,23,7777.5,4,4,4,444,VIP / Champions
17092.0,50,14,5563.31,3,4,4,344,VIP / Champions
17093.0,593,1,235.88,1,1,1,111,Lost Customers
17094.0,318,3,370.40000000000003,2,2,2,222,Lost Customers
17095.0,22,12,2312.59,4,4,4,444,VIP / Champions
17096.0,9,17,3690.83,4,4,4,444,VIP / Champions
17097.0,2,10,1323.95,4,4,3,443,VIP / Champions
17098.0,382,3,591.0699999999999,1,2,2,122,Lost Customers
17099.0,533,1,582.17,1,1,2,112,Lost Customers
17100.0,18,2,971.74,4,2,3,423,New & Potential
17101.0,10,7,2507.05,4,3,4,434,VIP / Champions
17102.0,262,1,25.5,2,1,1,211,Lost Customers
17103.0,722,1,424.3,1,1,2,112,Lost Customers
17104.0,424,1,474.03,1,1,2,112,Lost Customers
17105.0,159,2,665.78,2,2,2,222,Lost Customers
17106.0,389,1,491.23,1,1,2,112,Lost Customers
17107.0,33,13,15616.82,3,4,4,344,VIP / Champions
17108.0,664,1,174.95,1,1,1,111,Lost Customers
17109.0,29,10,1280.1,3,4,3,343,VIP / Champions
17110.0,165,3,510.7,2,2,2,222,Lost Customers
17111.0,47,2,476.58,3,2,2,322,New & Potential
17112.0,503,1,205.17,1,1,1,111,Lost Customers
17113.0,505,8,2109.16,1,4,3,143,At Risk (Loyal but leaving)
17114.0,6,10,747.22,4,4,2,442,Regulars
17115.0,8,13,2616.29,4,4,4,444,VIP / Champions
17116.0,648,1,389.78,1,1,2,112,Lost Customers
17117.0,288,1,116.19999999999999,2,1,1,211,Lost Customers
17118.0,318,1,157.02,2,1,1,211,Lost Customers
17119.0,3,3,593.61,4,2,2,422,New & Potential
17120.0,233,1,307.46,2,1,1,211,Lost Customers
17121.0,403,1,314.74,1,1,1,111,Lost Customers
17122.0,119,4,570.5,2,3,2,232,Regulars
17123.0,162,3,977.17,2,2,3,223,Lost Customers
17124.0,185,1,298.89,2,1,1,211,Lost Customers
17125.0,50,1,259.35,3,1,1,311,New & Potential
17126.0,152,11,2057.54,2,4,3,243,At Risk (Loyal but leaving)
17127.0,429,5,1155.0300000000002,1,3,3,133,At Risk (Loyal but leaving)
17128.0,335,1,157.09,2,1,1,211,Lost Customers
17129.0,520,1,31.85,1,1,1,111,Lost Customers
17130.0,682,1,-18.38,1,1,1,111,Lost Customers
17131.0,5,5,2463.17,4,3,4,434,VIP / Champions
17132.0,452,2,1272.8,1,2,3,123,Lost Customers
17133.0,16,13,12972.09,4,4,4,444,VIP / Champions
17134.0,107,3,637.1,2,2,2,222,Lost Customers
17135.0,16,11,1943.24,4,4,3,443,VIP / Champions
17136.0,662,1,231.68,1,1,1,111,Lost Customers
17137.0,416,6,1133.63,1,3,3,133,At Risk (Loyal but leaving)
17138.0,276,7,4417.27,2,3,4,234,At Risk (Loyal but leaving)
17139.0,16,29,19491.61,4,4,4,444,VIP / Champions
17140.0,247,1,465.32,2,1,2,212,Lost Customers
17141.0,418,4,754.33,1,3,2,132,Regulars
17142.0,239,4,1283.75,2,3,3,233,At Risk (Loyal but leaving)
17143.0,417,2,924.11,1,2,3,123,Lost Customers
17144.0,1,2,984.57,4,2,3,423,New & Potential
17145.0,465,7,3014.64,1,3,4,134,At Risk (Loyal but leaving)
17146.0,106,16,5795.99,2,4,4,244,At Risk (Loyal but leaving)
17147.0,23,16,3069.15,4,4,4,444,VIP / Champions
17148.0,52,1,124.88,3,1,1,311,New & Potential
17149.0,451,1,143.10000000000002,1,1,1,111,Lost Customers
17150.0,377,6,1375.65,2,3,3,233,At Risk (Loyal but leaving)
17151.0,735,1,231.90000000000003,1,1,1,111,Lost Customers
17152.0,195,5,1830.5,2,3,3,233,At Risk (Loyal but leaving)
17153.0,24,1,213.78,4,1,1,411,New & Potential
17154.0,75,1,329.34,3,1,2,312,New & Potential
17155.0,18,7,892.46,4,3,3,433,VIP / Champions
17156.0,484,2,572.07,1,2,2,122,Lost Customers
17157.0,8,20,5139.45,4,4,4,444,VIP / Champions
17158.0,32,6,1962.3,3,3,3,333,VIP / Champions
17159.0,22,6,2095.44,4,3,3,433,VIP / Champions
17160.0,31,18,10201.36,3,4,4,344,VIP / Champions
17161.0,444,1,856.01,1,1,3,113,Lost Customers
17162.0,29,11,1707.21,3,4,3,343,VIP / Champions
17163.0,22,4,699.78,4,3,2,432,Regulars
17164.0,33,8,2466.4,3,4,4,344,VIP / Champions
17165.0,284,8,1783.63,2,4,3,243,At Risk (Loyal but leaving)
17166.0,39,3,189.49,3,2,1,321,New & Potential
17167.0,380,3,867.11,2,2,3,223,Lost Customers
17168.0,499,1,400.2,1,1,2,112,Lost Customers
17169.0,50,6,1129.8799999999999,3,3,3,333,VIP / Champions
17170.0,374,3,118.98,2,2,1,221,Lost Customers
17171.0,289,2,384.59,2,2,2,222,Lost Customers
17172.0,75,6,910.99,3,3,3,333,VIP / Champions
17173.0,5,9,3755.65,4,4,4,444,VIP / Champions
17174.0,218,1,59.9,2,1,1,211,Lost Customers
17175.0,44,5,1430.94,3,3,3,333,VIP / Champions
17176.0,202,3,902.3199999999999,2,2,3,223,Lost Customers
17177.0,505,1,119.5,1,1,1,111,Lost Customers
17178.0,731,1,436.71,1,1,2,112,Lost Customers
17179.0,178,6,1507.26,2,3,3,233,At Risk (Loyal but leaving)
17180.0,56,14,2236.33,3,4,4,344,VIP / Champions
17181.0,57,3,465.37,3,2,2,322,New & Potential
17182.0,423,2,321.3,1,2,1,121,Lost Customers
17183.0,8,8,3286.9100000000003,4,4,4,444,VIP / Champions
17184.0,569,2,198.41000000000003,1,2,1,121,Lost Customers
17185.0,592,3,229.46,1,2,1,121,Lost Customers
17186.0,47,2,144.0,3,2,1,321,New & Potential
17187.0,227,2,467.71,2,2,2,222,Lost Customers
17188.0,11,17,4361.83,4,4,4,444,VIP / Champions
17189.0,106,5,957.63,2,3,3,233,At Risk (Loyal but leaving)
17190.0,59,8,1548.04,3,4,3,343,VIP / Champions
17191.0,28,16,4810.55,3,4,4,344,VIP / Champions
17192.0,536,1,77.83,1,1,1,111,Lost Customers
17193.0,36,12,2254.6,3,4,4,344,VIP / Champions
17194.0,274,3,812.5,2,2,2,222,Lost Customers
17195.0,655,1,562.98,1,1,2,112,Lost Customers
17196.0,428,1,352.9,1,1,2,112,Lost Customers
17197.0,30,1,1013.01,3,1,3,313,New & Potential
17198.0,24,3,1213.88,4,2,3,423,New & Potential
17199.0,582,1,145.12,1,1,1,111,Lost Customers
17200.0,387,4,356.71,1,3,2,132,Regulars
17201.0,54,5,1226.44,3,3,3,333,VIP / Champions
17202.0,421,1,160.65,1,1,1,111,Lost Customers
17203.0,36,10,5575.88,3,4,4,344,VIP / Champions
17204.0,169,15,5263.69,2,4,4,244,At Risk (Loyal but leaving)
17205.0,54,3,999.35,3,2,3,323,New & Potential
17206.0,53,1,204.24,3,1,1,311,New & Potential
17207.0,652,1,303.21999999999997,1,1,1,111,Lost Customers
17208.0,396,1,115.35,1,1,1,111,Lost Customers
17209.0,649,3,611.6,1,2,2,122,Lost Customers
17210.0,393,1,253.37,1,1,1,111,Lost Customers
17211.0,27,15,4002.1,3,4,4,344,VIP / Champions
17212.0,253,3,794.41,2,2,2,222,Lost Customers
17213.0,40,20,5078.93,3,4,4,344,VIP / Champions
17214.0,60,7,984.12,3,3,3,333,VIP / Champions
17215.0,464,1,186.15,1,1,1,111,Lost Customers
17216.0,554,1,65.05,1,1,1,111,Lost Customers
17217.0,234,2,218.0,2,2,1,221,Lost Customers
17218.0,4,18,4192.68,4,4,4,444,VIP / Champions
17219.0,32,2,259.13,3,2,1,321,New & Potential
17220.0,24,21,4481.75,4,4,4,444,VIP / Champions
17221.0,7,5,978.52,4,3,3,433,VIP / Champions
17222.0,65,6,1605.01,3,3,3,333,VIP / Champions
17223.0,310,3,873.53,2,2,3,223,Lost Customers
17224.0,501,1,100.86,1,1,1,111,Lost Customers
17225.0,582,1,131.15,1,1,1,111,Lost Customers
17226.0,309,3,900.12,2,2,3,223,Lost Customers
17227.0,19,12,2022.03,4,4,3,443,VIP / Champions
17228.0,16,13,3177.24,4,4,4,444,VIP / Champions
17229.0,96,2,318.76,3,2,1,321,New & Potential
17230.0,264,23,9695.91,2,4,4,244,At Risk (Loyal but leaving)
17231.0,12,35,7091.07,4,4,4,444,VIP / Champions
17232.0,3,2,421.52,4,2,2,422,New & Potential
17233.0,35,3,560.86,3,2,2,322,New & Potential
17234.0,183,1,149.89000000000001,2,1,1,211,Lost Customers
17235.0,25,8,1904.8799999999999,4,4,3,443,VIP / Champions
17236.0,13,12,1929.26,4,4,3,443,VIP / Champions
17237.0,11,4,1002.08,4,3,3,433,VIP / Champions
17238.0,3,32,7783.1,4,4,4,444,VIP / Champions
17239.0,313,6,1174.15,2,3,3,233,At Risk (Loyal but leaving)
17240.0,596,1,130.6,1,1,1,111,Lost Customers
17241.0,385,12,2744.14,1,4,4,144,At Risk (Loyal but leaving)
17242.0,108,5,2889.28,2,3,4,234,At Risk (Loyal but leaving)
17243.0,1,80,20709.21,4,4,4,444,VIP / Champions
17244.0,53,5,1826.04,3,3,3,333,VIP / Champions
17245.0,205,2,371.63,2,2,2,222,Lost Customers
17246.0,547,2,38.92,1,2,1,121,Lost Customers
17247.0,15,1,282.19,4,1,1,411,New & Potential
17248.0,120,2,546.16,2,2,2,222,Lost Customers
17249.0,429,1,68.03,1,1,1,111,Lost Customers
17250.0,4,2,384.52,4,2,2,422,New & Potential
17251.0,363,4,803.73,2,3,2,232,Regulars
17252.0,117,2,353.86,2,2,2,222,Lost Customers
17253.0,18,1,178.26,4,1,1,411,New & Potential
17254.0,5,3,470.73,4,2,2,422,New & Potential
17255.0,41,4,799.13,3,3,2,332,Regulars
17256.0,107,5,498.93,2,3,2,232,Regulars
17257.0,436,2,192.73,1,2,1,121,Lost Customers
17258.0,397,2,417.3,1,2,2,122,Lost Customers
17259.0,148,6,1889.34,2,3,3,233,At Risk (Loyal but leaving)
17260.0,411,1,120.95,1,1,1,111,Lost Customers
17261.0,510,1,230.44,1,1,1,111,Lost Customers
17262.0,52,11,2757.62,3,4,4,344,VIP / Champions
17263.0,208,1,63.440000000000005,2,1,1,211,Lost Customers
17264.0,424,1,279.59,1,1,1,111,Lost Customers
17265.0,139,2,562.9,2,2,2,222,Lost Customers
17266.0,2,5,517.73,4,3,2,432,Regulars
17267.0,127,2,317.62,2,2,1,221,Lost Customers
17268.0,108,11,1733.8899999999999,2,4,3,243,At Risk (Loyal but leaving)
17269.0,386,1,537.46,1,1,2,112,Lost Customers
17270.0,469,2,604.4,1,2,2,122,Lost Customers
17271.0,736,1,210.39,1,1,1,111,Lost Customers
17272.0,42,5,2144.53,3,3,3,333,VIP / Champions
17273.0,424,1,141.12,1,1,1,111,Lost Customers
17274.0,35,2,577.38,3,2,2,322,New & Potential
17275.0,383,1,114.52,1,1,1,111,Lost Customers
17276.0,400,2,451.34000000000003,1,2,2,122,Lost Customers
17277.0,228,2,1065.3500000000001,2,2,3,223,Lost Customers
17278.0,241,2,271.24,2,2,1,221,Lost Customers
17279.0,58,1,187.82999999999998,3,1,1,311,New & Potential
17280.0,438,1,118.85999999999999,1,1,1,111,Lost Customers
17281.0,374,6,797.8499999999999,2,3,2,232,Regulars
17282.0,130,5,2339.66,2,3,4,234,At Risk (Loyal but leaving)
17283.0,379,1,188.46,2,1,1,211,Lost Customers
17284.0,60,11,2328.22,3,4,4,344,VIP / Champions
17285.0,628,2,428.34,1,2,2,122,Lost Customers
17286.0,22,3,395.48,4,2,2,422,New & Potential
17287.0,26,23,4095.71,3,4,4,344,VIP / Champions
17288.0,9,11,2499.98,4,4,4,444,VIP / Champions
17289.0,32,11,2069.89,3,4,3,343,VIP / Champions
17290.0,4,8,1501.44,4,4,3,443,VIP / Champions
17291.0,308,1,550.8000000000001,2,1,2,212,Lost Customers
17292.0,472,2,271.75,1,2,1,121,Lost Customers
17293.0,8,17,3774.23,4,4,4,444,VIP / Champions
17294.0,669,2,467.78999999999996,1,2,2,122,Lost Customers
17295.0,29,3,556.95,3,2,2,322,New & Potential
17296.0,730,1,338.13,1,1,2,112,Lost Customers
17297.0,17,1,131.78,4,1,1,411,New & Potential
17298.0,101,6,952.52,2,3,3,233,At Risk (Loyal but leaving)
17299.0,12,6,1016.08,4,3,3,433,VIP / Champions
17300.0,391,2,393.64,1,2,2,122,Lost Customers
17301.0,21,2,330.43,4,2,2,422,New & Potential
17302.0,15,6,1119.93,4,3,3,433,VIP / Champions
17303.0,361,1,250.04,2,1,1,211,Lost Customers
17304.0,534,1,111.5,1,1,1,111,Lost Customers
17305.0,649,1,2135.46,1,1,3,113,Lost Customers
17306.0,11,23,9751.77,4,4,4,444,VIP / Champions
17307.0,365,15,3225.67,2,4,4,244,At Risk (Loyal but leaving)
17308.0,393,2,4511.76,1,2,4,124,Lost Customers
17309.0,95,3,330.59000000000003,3,2,2,322,New & Potential
17310.0,387,2,1025.1,1,2,3,123,Lost Customers
17311.0,78,7,3490.66,3,3,4,334,VIP / Champions
17312.0,139,3,644.3,2,2,2,222,Lost Customers
17313.0,18,2,2288.13,4,2,4,424,New & Potential
17314.0,25,22,4514.7,4,4,4,444,VIP / Champions
17315.0,1,49,9558.55,4,4,4,444,VIP / Champions
17316.0,420,1,124.45,1,1,1,111,Lost Customers
17317.0,46,5,2524.02,3,3,4,334,VIP / Champions
17318.0,725,1,164.28,1,1,1,111,Lost Customers
17319.0,669,1,29.1,1,1,1,111,Lost Customers
17320.0,100,6,2895.77,2,3,4,234,At Risk (Loyal but leaving)
17321.0,8,6,1741.18,4,3,3,433,VIP / Champions
17322.0,376,7,900.64,2,3,3,233,At Risk (Loyal but leaving)
17323.0,15,14,1553.51,4,4,3,443,VIP / Champions
17324.0,18,13,2148.87,4,4,3,443,VIP / Champions
17325.0,280,3,609.5699999999999,2,2,2,222,Lost Customers
17326.0,408,2,321.95,1,2,1,121,Lost Customers
17327.0,410,2,152.35,1,2,1,121,Lost Customers
17328.0,673,1,104.7,1,1,1,111,Lost Customers
17329.0,14,5,1004.4300000000001,4,3,3,433,VIP / Champions
17330.0,23,4,423.8,4,3,2,432,Regulars
17331.0,124,1,175.2,2,1,1,211,Lost Customers
17332.0,528,5,838.27,1,3,2,132,Regulars
17333.0,86,1,494.25,3,1,2,312,New & Potential
17334.0,301,4,634.73,2,3,2,232,Regulars
17335.0,384,2,508.0,1,2,2,122,Lost Customers
17336.0,472,1,81.12,1,1,1,111,Lost Customers
17337.0,151,7,1944.32,2,3,3,233,At Risk (Loyal but leaving)
17338.0,17,20,12036.57,4,4,4,444,VIP / Champions
